timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1769005817,0.01,66.57,31334.40,0.21
1769005820,0.01,66.57,31334.40,0.21
1769005823,0.01,66.57,31334.40,0.21
1769005826,0.01,66.57,31334.40,0.21
1769005829,0.01,66.57,31334.40,0.21
1769005832,0.01,66.57,31334.40,0.21
1769005835,0.00,66.57,31334.40,0.21
1769005838,0.01,66.57,31334.40,0.21
1769005841,0.01,66.57,31334.40,0.21
1769005844,0.01,66.57,31334.40,0.21
1769005847,0.01,66.57,31334.40,0.21
1769005850,0.01,66.57,31334.40,0.21
1769005854,0.01,66.57,31334.40,0.21
1769005857,0.01,66.57,31334.40,0.21
1769005860,0.01,66.57,31334.40,0.21
1769005863,0.01,66.57,31334.40,0.21
1769005866,0.01,66.57,31334.40,0.21
1769005869,0.00,66.57,31334.40,0.21
1769005872,0.01,66.57,31334.40,0.21
1769005875,0.01,66.57,31334.40,0.21
1769005878,0.01,66.57,31334.40,0.21
1769005881,0.01,66.57,31334.40,0.21
1769005884,0.01,66.57,31334.40,0.21
1769005888,0.01,66.57,31334.40,0.21
1769005891,0.01,66.57,31334.40,0.21
1769005894,0.01,66.57,31334.40,0.21
1769005897,0.01,66.57,31334.40,0.21
1769005900,0.01,66.57,31334.40,0.21
1769005903,0.01,66.57,31334.40,0.21
1769005906,0.01,66.57,31334.40,0.21
1769005909,0.01,66.57,31334.40,0.21
1769005912,113.98,78.11,31334.40,0.25
1769005915,59.08,75.98,31334.40,0.24
1769005918,60.50,75.83,31334.40,0.24
1769005921,56.78,75.81,31334.40,0.24
1769005925,57.36,74.28,31334.40,0.24
1769005928,58.88,73.27,31334.40,0.23
1769005931,60.23,70.17,31334.40,0.22
1769005934,60.44,70.66,31334.40,0.23
1769005937,58.10,70.14,31334.40,0.22
1769005940,62.41,70.38,31334.40,0.22
1769005943,60.28,70.14,31334.40,0.22
1769005946,58.99,70.17,31334.40,0.22
1769005949,57.18,70.17,31334.40,0.22
1769005952,61.29,70.14,31334.40,0.22
1769005955,62.19,70.17,31334.40,0.22
1769005958,58.50,70.42,31334.40,0.22
1769005961,61.14,70.14,31334.40,0.22
1769005965,57.36,70.13,31334.40,0.22
1769005968,59.94,70.14,31334.40,0.22
1769005971,37.97,70.16,31334.40,0.22
1769005974,0.01,70.16,31334.40,0.22
1769005977,0.01,70.13,31334.40,0.22
1769005980,0.01,70.13,31334.40,0.22
1769005983,0.01,70.13,31334.40,0.22
1769005986,0.01,70.1,31334.40,0.22
1769005989,0.01,70.1,31334.40,0.22
1769005992,0.02,70.07,31334.40,0.22
1769005995,0.01,70.07,31334.40,0.22
1769005998,0.01,70.07,31334.40,0.22
1769006002,0.02,70.04,31334.40,0.22
1769006005,0.01,70.04,31334.40,0.22
1769006008,0.01,70.04,31334.40,0.22
1769006011,0.04,70.04,31334.40,0.22
1769006014,0.00,70.04,31334.40,0.22
1769006017,0.01,70.04,31334.40,0.22
1769006020,0.00,70.04,31334.40,0.22
1769006023,0.01,70.04,31334.40,0.22
1769006026,0.01,70.04,31334.40,0.22
1769006029,0.01,70.04,31334.40,0.22
1769006032,0.01,70.04,31334.40,0.22
1769006036,0.01,70.04,31334.40,0.22
1769006039,0.01,70.04,31334.40,0.22
1769006042,0.03,70.04,31334.40,0.22
1769006045,0.01,70.04,31334.40,0.22
1769006048,0.01,70.04,31334.40,0.22
1769006051,0.04,70.04,31334.40,0.22
1769006054,0.01,70.04,31334.40,0.22
1769006057,0.00,70.04,31334.40,0.22
1769006060,0.01,70.04,31334.40,0.22
1769006063,0.02,70.04,31334.40,0.22
1769006066,0.01,70.04,31334.40,0.22
1769006069,0.01,70.04,31334.40,0.22
1769006072,0.02,70.04,31334.40,0.22
1769006076,0.01,70.04,31334.40,0.22
1769006079,0.01,70.04,31334.40,0.22
1769006082,0.03,70.04,31334.40,0.22
1769006085,0.01,70.04,31334.40,0.22
1769006088,0.01,70.04,31334.40,0.22
1769006091,0.06,70.04,31334.40,0.22
1769006094,0.00,70.04,31334.40,0.22
1769006097,0.01,70.04,31334.40,0.22
1769006100,0.01,70.04,31334.40,0.22
1769006103,0.01,70.04,31334.40,0.22
1769006106,0.01,70.04,31334.40,0.22
1769006110,0.01,70.04,31334.40,0.22
1769006113,0.01,70.07,31334.40,0.22
1769006116,0.01,70.04,31334.40,0.22
1769006119,0.01,70.04,31334.40,0.22
1769006122,0.02,70.04,31334.40,0.22
1769006125,0.01,70.04,31334.40,0.22
1769006128,0.01,70.04,31334.40,0.22
1769006131,0.52,70.07,31334.40,0.22
1769006134,0.01,70.07,31334.40,0.22
1769006137,0.01,70.04,31334.40,0.22
1769006140,0.01,70.04,31334.40,0.22
1769006143,0.02,70.04,31334.40,0.22
1769006147,0.01,70.04,31334.40,0.22
1769006150,0.01,70.04,31334.40,0.22
1769006153,0.02,70.04,31334.40,0.22
1769006156,0.01,70.04,31334.40,0.22
1769006159,0.01,70.04,31334.40,0.22
1769006162,0.02,70.04,31334.40,0.22
1769006165,0.00,70.04,31334.40,0.22
1769006168,0.01,70.04,31334.40,0.22
1769006171,0.06,70.04,31334.40,0.22
1769006174,0.01,70.04,31334.40,0.22
1769006177,0.01,70.04,31334.40,0.22
1769006180,0.01,70.04,31334.40,0.22
1769006184,0.01,70.04,31334.40,0.22
1769006187,0.01,70.04,31334.40,0.22
1769006190,0.00,70.04,31334.40,0.22
1769006193,0.01,70.04,31334.40,0.22
1769006196,0.01,70.04,31334.40,0.22
1769006199,0.01,70.04,31334.40,0.22
1769006202,0.02,70.07,31334.40,0.22
1769006205,0.02,70.04,31334.40,0.22
1769006208,0.01,70.04,31334.40,0.22
1769006211,0.08,70.03,31334.40,0.22
1769006214,0.01,70.03,31334.40,0.22
1769006217,0.01,70.03,31334.40,0.22
1769006221,0.01,70.03,31334.40,0.22
1769006224,0.01,70.03,31334.40,0.22
1769006227,0.01,70.03,31334.40,0.22
1769006230,0.01,70.03,31334.40,0.22
1769006233,0.02,70.03,31334.40,0.22
1769006236,0.01,70.03,31334.40,0.22
1769006239,0.01,70.03,31334.40,0.22
1769006242,0.00,69.94,31334.40,0.22
1769006245,0.01,69.94,31334.40,0.22
1769006248,0.01,69.94,31334.40,0.22
1769006251,0.01,69.94,31334.40,0.22
1769006254,0.01,69.94,31334.40,0.22
1769006258,0.01,69.94,31334.40,0.22
1769006261,0.01,69.94,31334.40,0.22
1769006264,0.01,69.94,31334.40,0.22
1769006267,0.01,69.94,31334.40,0.22
1769006270,0.01,69.94,31334.40,0.22
1769006273,0.01,69.94,31334.40,0.22
1769006276,0.01,69.94,31334.40,0.22
1769006279,0.01,69.94,31334.40,0.22
1769006282,0.01,69.94,31334.40,0.22
1769006285,0.04,69.94,31334.40,0.22
1769006288,0.01,69.94,31334.40,0.22
1769006291,0.01,69.94,31334.40,0.22
1769006294,0.01,69.94,31334.40,0.22
1769006298,0.01,69.94,31334.40,0.22
1769006301,0.01,69.94,31334.40,0.22
1769006304,0.01,69.94,31334.40,0.22
1769006307,0.01,69.94,31334.40,0.22
1769006310,0.01,69.94,31334.40,0.22
1769006313,0.01,69.94,31334.40,0.22
1769006316,0.01,69.94,31334.40,0.22
1769006319,0.01,69.94,31334.40,0.22
1769006322,0.01,69.94,31334.40,0.22
1769006325,0.01,69.94,31334.40,0.22
1769006328,0.01,69.94,31334.40,0.22
1769006331,0.01,69.94,31334.40,0.22
1769006335,0.01,69.94,31334.40,0.22
1769006338,0.01,69.94,31334.40,0.22
1769006341,0.02,69.94,31334.40,0.22
1769006344,0.01,69.94,31334.40,0.22
1769006347,0.01,69.94,31334.40,0.22
1769006350,0.01,69.94,31334.40,0.22
1769006353,0.01,69.94,31334.40,0.22
1769006356,0.01,69.94,31334.40,0.22
1769006359,0.01,69.94,31334.40,0.22
1769006362,0.01,69.94,31334.40,0.22
1769006365,0.01,69.94,31334.40,0.22
1769006368,0.00,69.94,31334.40,0.22
1769006371,0.00,69.94,31334.40,0.22
1769006375,0.01,69.94,31334.40,0.22
1769006378,0.01,69.94,31334.40,0.22
1769006381,0.01,69.94,31334.40,0.22
1769006384,0.01,69.94,31334.40,0.22
1769006387,0.01,69.94,31334.40,0.22
1769006390,0.01,69.94,31334.40,0.22
1769006393,0.01,69.94,31334.40,0.22
1769006396,0.00,69.94,31334.40,0.22
1769006399,0.01,69.94,31334.40,0.22
1769006402,0.00,69.94,31334.40,0.22
1769006405,0.01,69.94,31334.40,0.22
1769006408,0.01,69.94,31334.40,0.22
1769006411,0.01,69.94,31334.40,0.22
1769006414,0.00,69.94,31334.40,0.22
1769006417,0.01,69.94,31334.40,0.22
1769006420,0.01,69.94,31334.40,0.22
1769006424,0.01,69.94,31334.40,0.22
1769006427,0.01,69.94,31334.40,0.22
1769006430,0.01,69.94,31334.40,0.22
1769006433,0.01,69.94,31334.40,0.22
1769006436,0.01,69.94,31334.40,0.22
1769006439,0.01,69.94,31334.40,0.22
1769006442,0.01,69.94,31334.40,0.22
1769006445,0.01,69.94,31334.40,0.22
1769006448,0.01,69.94,31334.40,0.22
1769006451,0.01,69.94,31334.40,0.22
1769006454,0.01,69.94,31334.40,0.22
1769006457,0.01,69.94,31334.40,0.22
1769006461,0.01,69.94,31334.40,0.22
1769006464,0.01,69.94,31334.40,0.22
1769006467,0.01,69.94,31334.40,0.22
1769006470,0.01,69.94,31334.40,0.22
1769006473,0.01,69.94,31334.40,0.22
1769006476,0.01,69.94,31334.40,0.22
1769006479,0.01,69.94,31334.40,0.22
1769006482,0.01,69.94,31334.40,0.22
1769006485,0.01,69.94,31334.40,0.22
1769006488,0.00,69.94,31334.40,0.22
1769006491,0.01,69.94,31334.40,0.22
1769006494,0.00,69.94,31334.40,0.22
1769006497,0.01,69.94,31334.40,0.22
1769006500,0.01,69.94,31334.40,0.22
1769006503,0.01,69.94,31334.40,0.22
1769006506,0.01,69.94,31334.40,0.22
1769006509,0.01,69.94,31334.40,0.22
1769006512,0.00,69.94,31334.40,0.22
1769006516,0.01,69.94,31334.40,0.22
1769006519,0.01,69.94,31334.40,0.22
1769006522,0.01,69.94,31334.40,0.22
1769006525,0.02,69.94,31334.40,0.22
1769006528,0.01,69.94,31334.40,0.22
1769006531,0.01,69.94,31334.40,0.22
1769006534,0.01,69.94,31334.40,0.22
1769006537,0.01,69.94,31334.40,0.22
1769006540,0.01,69.94,31334.40,0.22
1769006543,0.01,69.94,31334.40,0.22
1769006546,0.01,69.94,31334.40,0.22
1769006549,0.01,69.94,31334.40,0.22
1769006552,0.01,69.94,31334.40,0.22
1769006556,0.01,69.94,31334.40,0.22
1769006559,0.01,69.94,31334.40,0.22
1769006562,0.00,69.94,31334.40,0.22
1769006565,0.01,69.94,31334.40,0.22
1769006568,0.01,69.94,31334.40,0.22
1769006571,0.01,69.94,31334.40,0.22
1769006574,0.01,69.94,31334.40,0.22
1769006577,0.01,69.94,31334.40,0.22
1769006580,0.01,69.94,31334.40,0.22
1769006583,0.01,69.94,31334.40,0.22
1769006586,0.01,69.94,31334.40,0.22
1769006589,0.01,69.94,31334.40,0.22
1769006592,0.01,69.94,31334.40,0.22
1769006596,0.01,69.94,31334.40,0.22
1769006599,0.01,69.94,31334.40,0.22
1769006602,0.00,69.94,31334.40,0.22
1769006605,0.01,69.94,31334.40,0.22
1769006608,0.01,69.94,31334.40,0.22
1769006611,0.02,69.94,31334.40,0.22
1769006614,0.01,69.94,31334.40,0.22
1769006617,0.01,69.94,31334.40,0.22
1769006620,0.00,69.94,31334.40,0.22
1769006623,0.01,69.94,31334.40,0.22
1769006626,0.01,69.94,31334.40,0.22
1769006629,0.01,69.94,31334.40,0.22
1769006632,0.01,69.94,31334.40,0.22
1769006636,0.01,69.94,31334.40,0.22
1769006639,0.01,69.94,31334.40,0.22
1769006642,0.00,69.94,31334.40,0.22
1769006645,0.00,69.94,31334.40,0.22
1769006648,0.01,69.94,31334.40,0.22
1769006651,0.01,69.94,31334.40,0.22
1769006654,0.01,69.94,31334.40,0.22
1769006657,0.01,69.94,31334.40,0.22
1769006660,0.01,69.94,31334.40,0.22
1769006663,0.01,69.94,31334.40,0.22
1769006666,0.01,69.94,31334.40,0.22
1769006669,0.01,69.94,31334.40,0.22
1769006672,0.00,69.94,31334.40,0.22
1769006675,0.01,69.94,31334.40,0.22
1769006678,0.01,69.94,31334.40,0.22
1769006681,0.01,69.94,31334.40,0.22
1769006685,0.01,69.94,31334.40,0.22
1769006688,0.01,69.94,31334.40,0.22
1769006691,0.01,69.94,31334.40,0.22
1769006694,0.01,69.94,31334.40,0.22
1769006697,0.01,69.94,31334.40,0.22
1769006700,0.01,69.94,31334.40,0.22
1769006703,0.01,69.94,31334.40,0.22
1769006706,0.01,69.94,31334.40,0.22
1769006709,0.01,69.94,31334.40,0.22
1769006712,0.01,69.94,31334.40,0.22
1769006715,0.01,69.94,31334.40,0.22
1769006718,0.01,69.94,31334.40,0.22
1769006721,0.01,69.94,31334.40,0.22
1769006725,0.01,69.94,31334.40,0.22
1769006728,0.01,69.94,31334.40,0.22
1769006731,0.00,69.94,31334.40,0.22
1769006734,0.01,69.94,31334.40,0.22
1769006737,0.01,69.94,31334.40,0.22
1769006740,0.01,69.94,31334.40,0.22
1769006743,0.01,69.94,31334.40,0.22
1769006746,0.01,69.94,31334.40,0.22
1769006749,0.01,69.94,31334.40,0.22
1769006752,0.01,69.94,31334.40,0.22
1769006755,0.00,69.94,31334.40,0.22
1769006758,0.01,69.94,31334.40,0.22
1769006761,0.01,69.94,31334.40,0.22
1769006764,0.01,69.94,31334.40,0.22
1769006768,0.01,69.94,31334.40,0.22
1769006771,0.01,69.94,31334.40,0.22
1769006774,0.00,69.94,31334.40,0.22
1769006777,0.00,69.94,31334.40,0.22
1769006780,0.00,69.94,31334.40,0.22
1769006783,0.01,69.94,31334.40,0.22
1769006786,0.01,69.94,31334.40,0.22
1769006789,0.01,69.94,31334.40,0.22
1769006792,0.01,69.94,31334.40,0.22
1769006795,0.01,69.94,31334.40,0.22
1769006798,0.01,69.94,31334.40,0.22
1769006801,0.01,69.94,31334.40,0.22
1769006804,0.01,69.94,31334.40,0.22
1769006808,0.01,69.94,31334.40,0.22
1769006811,0.01,69.94,31334.40,0.22
1769006814,0.01,69.94,31334.40,0.22
1769006817,0.01,69.94,31334.40,0.22
1769006820,0.01,69.94,31334.40,0.22
1769006823,0.01,69.94,31334.40,0.22
1769006826,0.01,69.94,31334.40,0.22
1769006829,0.00,69.94,31334.40,0.22
1769006832,0.01,69.94,31334.40,0.22
1769006835,0.00,69.94,31334.40,0.22
1769006838,0.01,69.94,31334.40,0.22
1769006841,0.00,69.94,31334.40,0.22
1769006844,0.01,69.94,31334.40,0.22
1769006848,0.01,69.94,31334.40,0.22
1769006851,0.01,69.94,31334.40,0.22
1769006854,0.01,69.94,31334.40,0.22
1769006857,0.01,69.94,31334.40,0.22
1769006860,0.01,69.94,31334.40,0.22
1769006863,0.01,69.94,31334.40,0.22
1769006866,0.01,69.94,31334.40,0.22
1769006869,0.01,69.94,31334.40,0.22
1769006872,0.01,69.94,31334.40,0.22
1769006875,0.01,69.94,31334.40,0.22
1769006878,0.01,69.94,31334.40,0.22
1769006881,0.01,69.94,31334.40,0.22
1769006884,0.01,69.94,31334.40,0.22
1769006887,0.01,69.94,31334.40,0.22
1769006891,0.01,69.94,31334.40,0.22
1769006894,0.01,69.94,31334.40,0.22
1769006897,0.01,69.94,31334.40,0.22
1769006900,0.01,69.94,31334.40,0.22
1769006903,0.01,69.94,31334.40,0.22
1769006906,0.01,69.94,31334.40,0.22
1769006909,0.00,69.94,31334.40,0.22
1769006912,0.01,69.94,31334.40,0.22
1769006915,0.01,69.94,31334.40,0.22
1769006918,0.00,69.94,31334.40,0.22
1769006921,0.00,69.94,31334.40,0.22
1769006924,0.01,69.94,31334.40,0.22
1769006927,0.01,69.94,31334.40,0.22
1769006931,0.01,69.94,31334.40,0.22
1769006934,0.00,69.94,31334.40,0.22
1769006937,0.01,69.94,31334.40,0.22
1769006940,0.01,69.94,31334.40,0.22
