timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1769005659,0.01,34.39,31334.40,0.11
1769005663,0.00,34.39,31334.40,0.11
1769005666,0.01,34.37,31334.40,0.11
1769005669,0.01,34.37,31334.40,0.11
1769005672,0.00,34.37,31334.40,0.11
1769005675,0.60,34.77,31334.40,0.11
1769005678,0.02,34.77,31334.40,0.11
1769005681,0.00,34.77,31334.40,0.11
1769005684,0.00,34.77,31334.40,0.11
1769005687,0.01,34.39,31334.40,0.11
1769005690,0.01,34.39,31334.40,0.11
1769005693,0.00,34.39,31334.40,0.11
1769005696,0.00,34.37,31334.40,0.11
1769005699,0.01,34.37,31334.40,0.11
1769005702,0.01,34.37,31334.40,0.11
1769005705,0.10,34.77,31334.40,0.11
1769005709,0.01,34.77,31334.40,0.11
1769005712,0.01,34.77,31334.40,0.11
1769005715,0.24,34.39,31334.40,0.11
1769005718,0.01,34.39,31334.40,0.11
1769005721,0.01,34.39,31334.40,0.11
1769005724,0.01,34.39,31334.40,0.11
1769005727,0.01,34.37,31334.40,0.11
1769005730,0.01,34.37,31334.40,0.11
1769005733,0.01,34.37,31334.40,0.11
1769005736,0.00,34.77,31334.40,0.11
1769005739,0.01,34.77,31334.40,0.11
1769005743,0.01,34.77,31334.40,0.11
1769005746,0.02,34.39,31334.40,0.11
1769005749,0.01,34.39,31334.40,0.11
1769005752,0.01,34.39,31334.40,0.11
1769005755,0.02,34.37,31334.40,0.11
1769005758,0.02,34.37,31334.40,0.11
1769005761,0.00,34.37,31334.40,0.11
1769005764,0.00,34.37,31334.40,0.11
1769005767,0.01,34.77,31334.40,0.11
1769005770,0.01,34.77,31334.40,0.11
1769005773,0.01,34.77,31334.40,0.11
1769005776,0.01,34.39,31334.40,0.11
1769005780,0.01,34.39,31334.40,0.11
1769005783,0.01,34.39,31334.40,0.11
1769005786,0.01,34.37,31334.40,0.11
1769005789,0.01,34.37,31334.40,0.11
1769005792,0.01,34.37,31334.40,0.11
1769005795,0.78,34.78,31334.40,0.11
1769005798,0.02,34.78,31334.40,0.11
1769005801,0.01,34.78,31334.40,0.11
1769005804,0.16,34.63,31334.40,0.11
1769005807,0.01,34.39,31334.40,0.11
1769005810,0.00,34.39,31334.40,0.11
1769005813,0.02,34.39,31334.40,0.11
1769005817,0.01,34.37,31334.40,0.11
1769005820,0.01,34.37,31334.40,0.11
1769005823,0.01,34.37,31334.40,0.11
1769005826,0.04,34.78,31334.40,0.11
1769005829,0.01,34.78,31334.40,0.11
1769005832,0.00,34.78,31334.40,0.11
1769005835,0.21,34.39,31334.40,0.11
1769005838,0.01,34.39,31334.40,0.11
1769005841,0.01,34.39,31334.40,0.11
1769005844,0.00,34.39,31334.40,0.11
1769005847,0.00,34.37,31334.40,0.11
1769005850,0.01,34.37,31334.40,0.11
1769005854,0.01,34.37,31334.40,0.11
1769005857,0.01,34.77,31334.40,0.11
1769005860,0.01,34.77,31334.40,0.11
1769005863,0.01,34.77,31334.40,0.11
1769005866,0.02,34.39,31334.40,0.11
1769005869,0.00,34.39,31334.40,0.11
1769005872,0.01,34.39,31334.40,0.11
1769005875,0.02,34.37,31334.40,0.11
1769005878,0.01,34.37,31334.40,0.11
1769005881,0.02,34.37,31334.40,0.11
1769005884,0.63,34.77,31334.40,0.11
1769005888,0.01,34.77,31334.40,0.11
1769005891,0.01,34.77,31334.40,0.11
1769005894,0.02,34.77,31334.40,0.11
1769005897,0.01,34.39,31334.40,0.11
1769005900,0.01,34.39,31334.40,0.11
1769005903,0.01,34.39,31334.40,0.11
1769005906,0.02,34.37,31334.40,0.11
1769005909,0.01,34.37,31334.40,0.11
1769005912,0.01,34.37,31334.40,0.11
1769005915,0.09,34.78,31334.40,0.11
1769005918,0.01,34.78,31334.40,0.11
1769005921,0.01,34.78,31334.40,0.11
1769005924,0.14,34.39,31334.40,0.11
1769005928,0.01,34.39,31334.40,0.11
1769005931,0.01,34.39,31334.40,0.11
1769005934,0.01,34.39,31334.40,0.11
1769005937,0.01,34.37,31334.40,0.11
1769005940,0.01,34.37,31334.40,0.11
1769005943,0.01,34.37,31334.40,0.11
1769005946,0.02,34.77,31334.40,0.11
1769005949,0.01,34.77,31334.40,0.11
1769005952,0.00,34.77,31334.40,0.11
1769005955,0.04,34.39,31334.40,0.11
1769005958,0.01,34.39,31334.40,0.11
1769005961,0.01,34.39,31334.40,0.11
1769005965,0.02,34.37,31334.40,0.11
1769005968,0.01,34.37,31334.40,0.11
1769005971,0.01,34.37,31334.40,0.11
1769005974,0.01,34.37,31334.40,0.11
1769005977,0.01,34.78,31334.40,0.11
1769005980,0.01,34.78,31334.40,0.11
1769005983,0.01,34.78,31334.40,0.11
1769005986,0.03,34.39,31334.40,0.11
1769005989,0.02,34.39,31334.40,0.11
1769005992,0.01,34.39,31334.40,0.11
1769005995,0.02,34.37,31334.40,0.11
1769005998,0.01,34.37,31334.40,0.11
1769006002,0.01,34.37,31334.40,0.11
1769006005,0.50,34.77,31334.40,0.11
1769006008,0.01,34.77,31334.40,0.11
1769006011,0.01,34.77,31334.40,0.11
1769006014,0.01,34.77,31334.40,0.11
1769006017,0.01,34.39,31334.40,0.11
1769006020,0.01,34.39,31334.40,0.11
1769006023,0.01,34.39,31334.40,0.11
1769006026,0.01,34.37,31334.40,0.11
1769006029,0.01,34.37,31334.40,0.11
1769006032,0.01,34.37,31334.40,0.11
1769006036,0.06,34.77,31334.40,0.11
1769006039,0.01,34.77,31334.40,0.11
1769006042,0.01,34.77,31334.40,0.11
1769006045,0.24,34.39,31334.40,0.11
1769006048,0.01,34.39,31334.40,0.11
1769006051,0.01,34.39,31334.40,0.11
1769006054,0.01,34.39,31334.40,0.11
1769006057,0.01,34.37,31334.40,0.11
1769006060,0.01,34.37,31334.40,0.11
1769006063,0.02,34.37,31334.40,0.11
1769006066,0.01,34.78,31334.40,0.11
1769006069,0.02,34.78,31334.40,0.11
1769006072,0.01,34.78,31334.40,0.11
1769006076,0.01,34.39,31334.40,0.11
1769006079,0.01,34.39,31334.40,0.11
1769006082,0.02,34.39,31334.40,0.11
1769006085,0.02,34.37,31334.40,0.11
1769006088,0.01,34.37,31334.40,0.11
1769006091,0.01,34.37,31334.40,0.11
1769006094,0.02,34.37,31334.40,0.11
1769006097,0.01,34.78,31334.40,0.11
1769006100,0.01,34.78,31334.40,0.11
1769006103,0.01,34.78,31334.40,0.11
1769006106,0.01,34.39,31334.40,0.11
1769006110,0.01,34.39,31334.40,0.11
1769006113,0.00,34.39,31334.40,0.11
1769006116,0.01,34.37,31334.40,0.11
1769006119,0.01,34.37,31334.40,0.11
1769006122,0.01,34.37,31334.40,0.11
1769006125,0.72,34.78,31334.40,0.11
1769006128,0.01,34.78,31334.40,0.11
1769006131,0.01,34.78,31334.40,0.11
1769006134,0.12,34.61,31334.40,0.11
1769006137,0.02,34.39,31334.40,0.11
1769006140,0.01,34.39,31334.40,0.11
1769006143,0.01,34.39,31334.40,0.11
1769006147,0.01,34.37,31334.40,0.11
1769006150,0.01,34.37,31334.40,0.11
1769006153,0.00,34.37,31334.40,0.11
1769006156,0.03,34.78,31334.40,0.11
1769006159,0.01,34.78,31334.40,0.11
1769006162,0.02,34.78,31334.40,0.11
1769006165,0.28,34.41,31334.40,0.11
1769006168,0.01,34.41,31334.40,0.11
1769006171,0.01,34.41,31334.40,0.11
1769006174,0.01,34.41,31334.40,0.11
1769006177,0.02,34.37,31334.40,0.11
1769006180,0.01,34.37,31334.40,0.11
1769006184,0.01,34.37,31334.40,0.11
1769006187,0.00,34.77,31334.40,0.11
1769006190,0.01,34.77,31334.40,0.11
1769006193,0.01,34.77,31334.40,0.11
1769006196,0.01,34.39,31334.40,0.11
1769006199,0.01,34.39,31334.40,0.11
1769006202,0.02,34.39,31334.40,0.11
1769006205,0.02,34.37,31334.40,0.11
1769006208,0.01,34.37,31334.40,0.11
1769006211,0.01,34.37,31334.40,0.11
1769006214,0.60,34.77,31334.40,0.11
1769006217,0.01,34.77,31334.40,0.11
1769006221,0.01,34.77,31334.40,0.11
1769006224,0.01,34.77,31334.40,0.11
1769006227,0.00,34.39,31334.40,0.11
1769006230,0.01,34.39,31334.40,0.11
1769006233,0.01,34.39,31334.40,0.11
1769006236,0.01,34.37,31334.40,0.11
1769006239,0.01,34.37,31334.40,0.11
1769006242,0.01,34.37,31334.40,0.11
1769006245,0.11,34.77,31334.40,0.11
1769006248,0.01,34.77,31334.40,0.11
1769006251,0.01,34.77,31334.40,0.11
1769006254,0.13,34.62,31334.40,0.11
1769006258,0.01,34.39,31334.40,0.11
1769006261,0.01,34.39,31334.40,0.11
1769006264,0.01,34.39,31334.40,0.11
1769006267,0.01,34.37,31334.40,0.11
1769006270,0.01,34.37,31334.40,0.11
1769006273,0.01,34.37,31334.40,0.11
1769006276,0.01,34.78,31334.40,0.11
1769006279,0.01,34.78,31334.40,0.11
1769006282,0.01,34.78,31334.40,0.11
1769006285,0.06,34.39,31334.40,0.11
1769006288,0.01,34.39,31334.40,0.11
1769006291,0.01,34.39,31334.40,0.11
1769006294,0.01,34.39,31334.40,0.11
1769006298,0.01,34.37,31334.40,0.11
1769006301,0.01,34.37,31334.40,0.11
1769006304,0.00,34.37,31334.40,0.11
1769006307,0.01,34.78,31334.40,0.11
1769006310,0.02,34.78,31334.40,0.11
1769006313,0.01,34.78,31334.40,0.11
1769006316,0.01,34.39,31334.40,0.11
1769006319,0.01,34.39,31334.40,0.11
1769006322,0.01,34.39,31334.40,0.11
1769006325,0.02,34.37,31334.40,0.11
1769006328,0.01,34.37,31334.40,0.11
1769006331,0.01,34.37,31334.40,0.11
1769006335,0.38,34.77,31334.40,0.11
1769006338,0.02,34.77,31334.40,0.11
1769006341,0.01,34.77,31334.40,0.11
1769006344,0.00,34.77,31334.40,0.11
1769006347,0.00,34.39,31334.40,0.11
1769006350,0.01,34.39,31334.40,0.11
1769006353,0.01,34.39,31334.40,0.11
1769006356,0.01,34.37,31334.40,0.11
1769006359,0.01,34.37,31334.40,0.11
1769006362,0.01,34.37,31334.40,0.11
1769006365,0.05,34.77,31334.40,0.11
1769006368,0.00,34.77,31334.40,0.11
1769006371,0.00,34.77,31334.40,0.11
1769006375,0.08,34.43,31334.40,0.11
1769006378,0.01,34.39,31334.40,0.11
1769006381,0.00,34.39,31334.40,0.11
1769006384,0.00,34.39,31334.40,0.11
1769006387,0.00,34.37,31334.40,0.11
1769006390,0.01,34.37,31334.40,0.11
1769006393,0.00,34.37,31334.40,0.11
1769006396,0.00,34.77,31334.40,0.11
1769006399,0.00,34.77,31334.40,0.11
1769006402,0.01,34.77,31334.40,0.11
1769006405,0.04,34.39,31334.40,0.11
1769006408,0.00,34.39,31334.40,0.11
1769006411,0.00,34.39,31334.40,0.11
1769006414,0.00,34.39,31334.40,0.11
1769006417,0.01,34.37,31334.40,0.11
1769006420,0.00,34.37,31334.40,0.11
1769006424,0.01,34.37,31334.40,0.11
1769006427,0.01,34.77,31334.40,0.11
1769006430,0.02,34.77,31334.40,0.11
1769006433,0.01,34.77,31334.40,0.11
1769006436,0.01,34.39,31334.40,0.11
1769006439,0.01,34.39,31334.40,0.11
1769006442,0.02,34.39,31334.40,0.11
1769006445,0.02,34.37,31334.40,0.11
1769006448,0.01,34.37,31334.40,0.11
1769006451,0.01,34.37,31334.40,0.11
1769006454,0.57,34.77,31334.40,0.11
1769006457,0.01,34.77,31334.40,0.11
1769006461,0.00,34.77,31334.40,0.11
1769006464,0.00,34.77,31334.40,0.11
1769006467,0.01,34.39,31334.40,0.11
1769006470,0.01,34.39,31334.40,0.11
1769006473,0.00,34.39,31334.40,0.11
1769006476,0.00,34.37,31334.40,0.11
1769006479,0.01,34.37,31334.40,0.11
1769006482,0.01,34.37,31334.40,0.11
1769006485,0.42,34.77,31334.40,0.11
1769006488,0.00,34.77,31334.40,0.11
1769006491,0.00,34.77,31334.40,0.11
1769006494,0.01,34.77,31334.40,0.11
1769006497,0.00,34.39,31334.40,0.11
1769006500,0.00,34.39,31334.40,0.11
1769006503,0.00,34.39,31334.40,0.11
1769006506,0.00,34.37,31334.40,0.11
1769006509,0.01,34.37,31334.40,0.11
1769006512,0.00,34.37,31334.40,0.11
1769006515,0.06,34.77,31334.40,0.11
1769006519,0.01,34.77,31334.40,0.11
1769006522,0.02,34.77,31334.40,0.11
1769006525,0.23,34.39,31334.40,0.11
1769006528,0.01,34.39,31334.40,0.11
1769006531,0.01,34.39,31334.40,0.11
1769006534,0.01,34.39,31334.40,0.11
1769006537,0.01,34.37,31334.40,0.11
1769006540,0.01,34.37,31334.40,0.11
1769006543,0.01,34.37,31334.40,0.11
1769006546,0.01,34.78,31334.40,0.11
1769006549,0.01,34.78,31334.40,0.11
1769006552,0.00,34.78,31334.40,0.11
1769006556,0.01,34.39,31334.40,0.11
1769006559,0.00,34.39,31334.40,0.11
1769006562,0.01,34.39,31334.40,0.11
1769006565,0.01,34.37,31334.40,0.11
1769006568,0.00,34.37,31334.40,0.11
1769006571,0.00,34.37,31334.40,0.11
1769006574,0.01,34.37,31334.40,0.11
1769006577,0.01,34.77,31334.40,0.11
1769006580,0.00,34.77,31334.40,0.11
1769006583,0.00,34.77,31334.40,0.11
1769006586,0.00,34.39,31334.40,0.11
1769006589,0.01,34.39,31334.40,0.11
1769006592,0.00,34.39,31334.40,0.11
1769006596,0.01,34.37,31334.40,0.11
1769006599,0.00,34.37,31334.40,0.11
1769006602,0.01,34.37,31334.40,0.11
1769006605,0.52,34.77,31334.40,0.11
1769006608,0.01,34.77,31334.40,0.11
1769006611,0.01,34.77,31334.40,0.11
1769006614,0.01,34.77,31334.40,0.11
1769006617,0.01,34.4,31334.40,0.11
1769006620,0.00,34.4,31334.40,0.11
1769006623,0.01,34.4,31334.40,0.11
1769006626,0.01,34.37,31334.40,0.11
1769006629,0.02,34.37,31334.40,0.11
1769006632,0.01,34.37,31334.40,0.11
1769006636,52.77,38.4,31334.40,0.12
1769006639,74.65,48.39,31334.40,0.15
1769006642,89.18,57.86,31334.40,0.18
1769006645,83.03,60.07,31334.40,0.19
1769006648,86.50,57.68,31334.40,0.18
1769006651,87.24,58.29,31334.40,0.19
1769006654,91.14,57.98,31334.40,0.19
1769006657,92.83,60.34,31334.40,0.19
1769006660,92.60,61.75,31334.40,0.20
1769006663,92.40,59.62,31334.40,0.19
1769006666,90.34,60.21,31334.40,0.19
1769006669,93.44,60.01,31334.40,0.19
1769006672,94.37,64.24,31334.40,0.21
1769006675,93.54,63.54,31334.40,0.20
1769006678,91.49,63.42,31334.40,0.20
1769006682,95.07,71.31,31334.40,0.23
1769006685,93.49,72.23,31334.40,0.23
1769006688,94.12,72.46,31334.40,0.23
1769006691,93.51,75.43,31334.40,0.24
1769006694,95.51,74.09,31334.40,0.24
1769006697,0.40,62.66,31334.40,0.20
1769006700,0.64,62.64,31334.40,0.20
1769006703,5.48,49.05,31334.40,0.16
1769006706,0.54,47.39,31334.40,0.15
1769006709,0.49,47.39,31334.40,0.15
1769006712,0.16,47.39,31334.40,0.15
1769006715,0.12,47.39,31334.40,0.15
1769006718,0.14,46.51,31334.40,0.15
1769006722,0.74,46.46,31334.40,0.15
1769006725,0.52,46.46,31334.40,0.15
1769006728,0.24,46.47,31334.40,0.15
1769006731,0.08,46.47,31334.40,0.15
1769006734,0.22,46.45,31334.40,0.15
1769006737,0.00,46.45,31334.40,0.15
1769006740,0.00,46.45,31334.40,0.15
1769006743,0.09,46.14,31334.40,0.15
1769006746,0.01,45.82,31334.40,0.15
1769006749,0.01,45.82,31334.40,0.15
1769006752,0.00,45.82,31334.40,0.15
1769006755,0.00,45.8,31334.40,0.15
1769006758,0.01,45.8,31334.40,0.15
1769006761,0.01,45.8,31334.40,0.15
1769006764,0.03,46.21,31334.40,0.15
1769006768,0.00,46.21,31334.40,0.15
1769006771,0.00,46.21,31334.40,0.15
1769006774,0.09,45.81,31334.40,0.15
1769006777,0.00,45.81,31334.40,0.15
1769006780,0.00,45.81,31334.40,0.15
1769006783,0.00,45.81,31334.40,0.15
1769006786,0.02,45.78,31334.40,0.15
1769006789,0.01,45.78,31334.40,0.15
1769006792,0.01,45.78,31334.40,0.15
1769006795,0.01,46.22,31334.40,0.15
1769006798,0.00,46.22,31334.40,0.15
1769006801,0.01,46.22,31334.40,0.15
1769006804,0.01,45.81,31334.40,0.15
1769006808,0.01,45.81,31334.40,0.15
1769006811,0.01,45.81,31334.40,0.15
1769006814,0.03,45.78,31334.40,0.15
1769006817,0.01,45.78,31334.40,0.15
1769006820,0.00,45.78,31334.40,0.15
1769006823,0.00,45.78,31334.40,0.15
1769006826,0.01,46.21,31334.40,0.15
1769006829,0.00,46.21,31334.40,0.15
1769006832,0.00,46.21,31334.40,0.15
1769006835,0.00,45.81,31334.40,0.15
1769006838,0.01,45.81,31334.40,0.15
1769006841,0.01,45.81,31334.40,0.15
1769006844,0.01,45.78,31334.40,0.15
1769006848,0.00,45.78,31334.40,0.15
1769006851,0.00,45.78,31334.40,0.15
1769006854,0.38,46.22,31334.40,0.15
1769006857,0.00,46.22,31334.40,0.15
1769006860,0.00,46.22,31334.40,0.15
1769006863,0.00,46.22,31334.40,0.15
1769006866,0.01,45.81,31334.40,0.15
1769006869,0.00,45.81,31334.40,0.15
1769006872,0.00,45.81,31334.40,0.15
1769006875,0.01,45.78,31334.40,0.15
1769006878,0.01,45.78,31334.40,0.15
1769006881,0.01,45.78,31334.40,0.15
1769006884,0.04,46.21,31334.40,0.15
1769006888,0.01,46.21,31334.40,0.15
1769006891,0.01,46.21,31334.40,0.15
1769006894,0.21,45.81,31334.40,0.15
1769006897,0.01,45.81,31334.40,0.15
1769006900,0.01,45.81,31334.40,0.15
1769006903,0.01,45.81,31334.40,0.15
1769006906,0.02,45.78,31334.40,0.15
1769006909,0.01,45.78,31334.40,0.15
1769006912,0.00,45.78,31334.40,0.15
1769006915,0.01,46.22,31334.40,0.15
1769006918,0.01,46.22,31334.40,0.15
1769006921,0.01,46.22,31334.40,0.15
1769006924,0.00,45.81,31334.40,0.15
1769006927,0.00,45.81,31334.40,0.15
1769006931,0.00,45.81,31334.40,0.15
1769006934,0.02,45.78,31334.40,0.15
