timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1769005349,0.32,339.3,31334.40,1.08
1769005352,0.48,339.3,31334.40,1.08
1769005355,0.26,339.3,31334.40,1.08
1769005358,0.19,339.3,31334.40,1.08
1769005361,0.20,339.3,31334.40,1.08
1769005364,0.25,339.3,31334.40,1.08
1769005367,0.37,339.3,31334.40,1.08
1769005370,0.21,339.3,31334.40,1.08
1769005373,0.24,339.3,31334.40,1.08
1769005376,0.21,339.3,31334.40,1.08
1769005379,0.18,339.3,31334.40,1.08
1769005382,0.17,339.3,31334.40,1.08
1769005386,0.15,339.3,31334.40,1.08
1769005389,0.17,339.3,31334.40,1.08
1769005392,0.14,339.3,31334.40,1.08
1769005395,0.13,339.4,31334.40,1.08
1769005398,0.12,339.4,31334.40,1.08
1769005401,0.14,339.4,31334.40,1.08
1769005404,0.20,339.4,31334.40,1.08
1769005407,0.17,339.4,31334.40,1.08
1769005410,0.16,339.4,31334.40,1.08
1769005413,0.24,339.4,31334.40,1.08
1769005416,0.28,339.4,31334.40,1.08
1769005419,0.17,339.4,31334.40,1.08
1769005422,0.22,339.4,31334.40,1.08
1769005425,0.21,339.4,31334.40,1.08
1769005428,0.16,339.4,31334.40,1.08
1769005431,0.23,339.4,31334.40,1.08
1769005435,0.33,339.4,31334.40,1.08
1769005438,0.21,339.4,31334.40,1.08
1769005441,0.24,339.4,31334.40,1.08
1769005444,0.32,339.4,31334.40,1.08
1769005447,0.21,339.4,31334.40,1.08
1769005450,0.24,339.4,31334.40,1.08
1769005453,0.25,339.4,31334.40,1.08
1769005456,0.23,339.4,31334.40,1.08
1769005459,0.23,339.4,31334.40,1.08
1769005462,0.17,339.4,31334.40,1.08
1769005465,0.23,339.4,31334.40,1.08
1769005468,0.18,339.4,31334.40,1.08
1769005472,0.23,339.4,31334.40,1.08
1769005475,0.17,339.4,31334.40,1.08
1769005478,0.19,339.4,31334.40,1.08
1769005481,0.30,339.4,31334.40,1.08
1769005484,0.23,339.4,31334.40,1.08
1769005487,0.20,339.4,31334.40,1.08
1769005490,0.22,339.4,31334.40,1.08
1769005493,0.33,339.4,31334.40,1.08
1769005496,0.19,339.4,31334.40,1.08
1769005499,0.27,339.4,31334.40,1.08
1769005502,0.22,339.4,31334.40,1.08
1769005505,0.22,339.4,31334.40,1.08
1769005509,0.20,339.4,31334.40,1.08
1769005512,0.21,339.4,31334.40,1.08
1769005515,0.19,339.4,31334.40,1.08
1769005518,0.22,339.4,31334.40,1.08
1769005521,0.22,339.4,31334.40,1.08
1769005524,0.19,339.4,31334.40,1.08
1769005527,0.23,339.4,31334.40,1.08
1769005530,0.20,339.4,31334.40,1.08
1769005533,0.24,339.4,31334.40,1.08
1769005536,0.21,339.4,31334.40,1.08
1769005539,0.20,339.4,31334.40,1.08
1769005543,0.24,339.4,31334.40,1.08
1769005546,0.22,339.4,31334.40,1.08
1769005549,75.16,342.3,31334.40,1.09
1769005552,77.05,359.7,31334.40,1.15
1769005555,59.13,351.4,31334.40,1.12
1769005558,30.97,350.6,31334.40,1.12
1769005561,69.57,351,31334.40,1.12
1769005564,51.07,352.4,31334.40,1.12
1769005567,29.21,351.8,31334.40,1.12
1769005570,45.53,352.7,31334.40,1.13
1769005573,36.07,352.5,31334.40,1.12
1769005576,30.48,352.2,31334.40,1.12
1769005579,27.36,352.2,31334.40,1.12
1769005583,33.31,352.2,31334.40,1.12
1769005586,28.62,352.7,31334.40,1.13
1769005589,27.31,352.2,31334.40,1.12
1769005592,27.21,352.8,31334.40,1.13
1769005595,26.77,352.6,31334.40,1.13
1769005598,31.00,352.4,31334.40,1.12
1769005601,31.47,354.7,31334.40,1.13
1769005604,28.55,354,31334.40,1.13
1769005607,27.97,354.2,31334.40,1.13
1769005610,0.34,354,31334.40,1.13
1769005613,0.42,354,31334.40,1.13
1769005616,0.38,354,31334.40,1.13
1769005619,0.29,354,31334.40,1.13
1769005623,0.34,354,31334.40,1.13
1769005626,0.34,354,31334.40,1.13
1769005629,0.24,354,31334.40,1.13
1769005632,0.26,354,31334.40,1.13
1769005635,0.26,354,31334.40,1.13
1769005638,0.24,354,31334.40,1.13
1769005641,0.26,353.5,31334.40,1.13
1769005644,0.24,353.5,31334.40,1.13
1769005647,0.18,353.5,31334.40,1.13
1769005650,0.33,353.5,31334.40,1.13
1769005653,0.35,353.5,31334.40,1.13
1769005656,0.24,353.5,31334.40,1.13
1769005659,0.17,353.5,31334.40,1.13
1769005663,0.20,353.5,31334.40,1.13
1769005666,0.21,353.5,31334.40,1.13
1769005669,0.21,353.5,31334.40,1.13
1769005672,0.18,353.5,31334.40,1.13
1769005675,0.19,353.5,31334.40,1.13
1769005678,0.22,353.5,31334.40,1.13
1769005681,0.23,353.5,31334.40,1.13
1769005684,0.21,353.5,31334.40,1.13
1769005687,0.22,353.5,31334.40,1.13
1769005690,0.20,353.5,31334.40,1.13
1769005693,0.29,353.5,31334.40,1.13
1769005696,0.17,353.5,31334.40,1.13
1769005699,0.25,353.5,31334.40,1.13
1769005702,0.31,353.5,31334.40,1.13
1769005705,0.27,353.5,31334.40,1.13
1769005709,0.35,353.5,31334.40,1.13
1769005712,0.30,353.5,31334.40,1.13
1769005715,0.25,353.5,31334.40,1.13
1769005718,0.30,353.5,31334.40,1.13
1769005721,0.34,353.5,31334.40,1.13
1769005724,0.35,353.5,31334.40,1.13
1769005727,0.29,353.5,31334.40,1.13
1769005730,0.24,353.5,31334.40,1.13
1769005733,0.26,353.5,31334.40,1.13
1769005736,0.28,353.5,31334.40,1.13
1769005739,0.27,353.5,31334.40,1.13
1769005742,0.32,353.5,31334.40,1.13
1769005746,0.23,353.5,31334.40,1.13
1769005749,0.26,353.5,31334.40,1.13
1769005752,0.25,353.5,31334.40,1.13
1769005755,0.25,353.5,31334.40,1.13
1769005758,0.24,353.5,31334.40,1.13
1769005761,0.20,353.5,31334.40,1.13
1769005764,0.22,353.5,31334.40,1.13
1769005767,0.25,353.5,31334.40,1.13
1769005770,0.28,353.5,31334.40,1.13
1769005773,0.31,353.5,31334.40,1.13
1769005776,0.26,353.5,31334.40,1.13
1769005780,0.23,353.5,31334.40,1.13
1769005783,0.25,353.5,31334.40,1.13
1769005786,0.29,353.5,31334.40,1.13
1769005789,0.27,353.5,31334.40,1.13
1769005792,0.25,353.5,31334.40,1.13
1769005795,0.26,353.5,31334.40,1.13
1769005798,0.26,353.5,31334.40,1.13
1769005801,0.37,353.5,31334.40,1.13
1769005804,0.32,353.5,31334.40,1.13
1769005807,0.37,353.5,31334.40,1.13
1769005810,0.28,353.5,31334.40,1.13
1769005813,0.35,353.5,31334.40,1.13
1769005817,0.45,353.5,31334.40,1.13
1769005820,0.32,353.5,31334.40,1.13
1769005823,0.28,353.5,31334.40,1.13
1769005826,0.29,353.5,31334.40,1.13
1769005829,0.30,353.5,31334.40,1.13
1769005832,0.22,353.5,31334.40,1.13
1769005835,0.23,353.5,31334.40,1.13
1769005838,0.22,353.5,31334.40,1.13
1769005841,0.30,353.5,31334.40,1.13
1769005844,0.46,353.5,31334.40,1.13
1769005847,0.23,353.5,31334.40,1.13
1769005851,0.25,353.5,31334.40,1.13
1769005854,0.41,353.5,31334.40,1.13
1769005857,0.29,353.5,31334.40,1.13
1769005860,0.25,353.5,31334.40,1.13
1769005863,0.29,353.5,31334.40,1.13
1769005866,0.21,353.5,31334.40,1.13
1769005869,0.27,353.5,31334.40,1.13
1769005872,0.26,353.5,31334.40,1.13
1769005875,0.23,353.5,31334.40,1.13
1769005878,0.25,353.5,31334.40,1.13
1769005881,0.27,353.5,31334.40,1.13
1769005884,0.26,353.5,31334.40,1.13
1769005888,0.24,353.5,31334.40,1.13
1769005891,0.29,353.5,31334.40,1.13
1769005894,0.31,353.5,31334.40,1.13
1769005897,0.23,353.5,31334.40,1.13
1769005900,0.31,353.5,31334.40,1.13
1769005903,0.34,353.5,31334.40,1.13
1769005906,0.28,353.5,31334.40,1.13
1769005909,0.30,353.5,31334.40,1.13
1769005912,0.21,353.5,31334.40,1.13
1769005915,0.29,353.5,31334.40,1.13
1769005918,0.34,353.5,31334.40,1.13
1769005921,0.25,353.5,31334.40,1.13
1769005925,0.30,353.5,31334.40,1.13
1769005928,0.32,353.5,31334.40,1.13
1769005931,0.24,353.5,31334.40,1.13
1769005934,0.32,353.5,31334.40,1.13
1769005937,0.24,353.5,31334.40,1.13
1769005940,0.25,353.5,31334.40,1.13
1769005943,0.32,353.5,31334.40,1.13
1769005946,0.24,353.5,31334.40,1.13
1769005949,0.22,353.5,31334.40,1.13
1769005952,0.24,353.5,31334.40,1.13
1769005955,0.25,353.5,31334.40,1.13
1769005958,0.29,353.5,31334.40,1.13
1769005961,0.23,353.5,31334.40,1.13
1769005965,0.31,353.5,31334.40,1.13
1769005968,0.24,353.5,31334.40,1.13
1769005971,0.26,353.5,31334.40,1.13
1769005974,0.35,353.5,31334.40,1.13
1769005977,0.33,353.5,31334.40,1.13
1769005980,0.30,353.5,31334.40,1.13
1769005983,0.42,353.5,31334.40,1.13
1769005986,0.28,353.5,31334.40,1.13
1769005989,0.24,353.5,31334.40,1.13
1769005992,0.33,353.5,31334.40,1.13
1769005995,0.26,353.5,31334.40,1.13
1769005998,0.28,353.5,31334.40,1.13
1769006002,0.24,353.5,31334.40,1.13
1769006005,0.27,353.5,31334.40,1.13
1769006008,0.25,353.5,31334.40,1.13
1769006011,0.27,353.5,31334.40,1.13
1769006014,0.27,353.5,31334.40,1.13
1769006017,0.27,353.5,31334.40,1.13
1769006020,0.24,353.5,31334.40,1.13
1769006023,0.31,353.5,31334.40,1.13
1769006026,0.29,353.5,31334.40,1.13
1769006029,0.28,353.5,31334.40,1.13
1769006032,0.23,353.5,31334.40,1.13
1769006035,0.29,353.5,31334.40,1.13
1769006039,0.25,353.5,31334.40,1.13
1769006042,0.31,353.5,31334.40,1.13
1769006045,0.23,353.5,31334.40,1.13
1769006048,0.23,353.5,31334.40,1.13
1769006051,0.26,353.5,31334.40,1.13
1769006054,0.27,353.5,31334.40,1.13
1769006057,0.26,353.5,31334.40,1.13
1769006060,0.25,353.5,31334.40,1.13
1769006063,0.31,353.5,31334.40,1.13
1769006066,0.28,353.5,31334.40,1.13
1769006069,0.30,353.5,31334.40,1.13
1769006072,0.28,353.5,31334.40,1.13
1769006076,0.34,353.5,31334.40,1.13
1769006079,0.27,353.5,31334.40,1.13
1769006082,0.34,353.5,31334.40,1.13
1769006085,0.26,353.5,31334.40,1.13
1769006088,0.27,353.5,31334.40,1.13
1769006091,0.37,353.5,31334.40,1.13
1769006094,0.31,353.5,31334.40,1.13
1769006097,0.29,353.5,31334.40,1.13
1769006100,0.36,353.5,31334.40,1.13
1769006103,0.40,353.5,31334.40,1.13
1769006106,0.26,353.5,31334.40,1.13
1769006110,0.23,353.5,31334.40,1.13
1769006113,0.27,353.5,31334.40,1.13
1769006116,0.22,353.5,31334.40,1.13
1769006119,0.23,353.5,31334.40,1.13
1769006122,0.24,353.5,31334.40,1.13
1769006125,0.26,353.5,31334.40,1.13
1769006128,0.23,353.5,31334.40,1.13
1769006131,0.30,353.5,31334.40,1.13
1769006134,0.25,353.5,31334.40,1.13
1769006137,0.24,353.5,31334.40,1.13
1769006140,0.33,353.5,31334.40,1.13
1769006143,0.30,353.5,31334.40,1.13
1769006147,0.22,353.5,31334.40,1.13
1769006150,0.27,353.5,31334.40,1.13
1769006153,0.25,353.5,31334.40,1.13
1769006156,0.31,353.5,31334.40,1.13
1769006159,0.32,353.5,31334.40,1.13
1769006162,0.22,353.5,31334.40,1.13
1769006165,0.30,353.5,31334.40,1.13
1769006168,0.28,353.5,31334.40,1.13
1769006171,0.31,353.5,31334.40,1.13
1769006174,0.30,353.5,31334.40,1.13
1769006177,0.27,353.5,31334.40,1.13
1769006180,0.28,353.5,31334.40,1.13
1769006184,0.34,353.5,31334.40,1.13
1769006187,0.27,353.5,31334.40,1.13
1769006190,0.30,353.5,31334.40,1.13
1769006193,0.29,353.5,31334.40,1.13
1769006196,0.30,353.5,31334.40,1.13
1769006199,0.27,353.5,31334.40,1.13
1769006202,0.25,353.5,31334.40,1.13
1769006205,0.24,353.5,31334.40,1.13
1769006208,0.25,353.5,31334.40,1.13
1769006211,0.21,353.5,31334.40,1.13
1769006214,0.24,353.5,31334.40,1.13
1769006217,0.22,353.5,31334.40,1.13
1769006221,0.27,353.5,31334.40,1.13
1769006224,0.35,353.5,31334.40,1.13
1769006227,0.25,353.5,31334.40,1.13
1769006230,0.28,353.5,31334.40,1.13
1769006233,0.25,353.5,31334.40,1.13
1769006236,0.19,353.5,31334.40,1.13
1769006239,0.25,353.5,31334.40,1.13
1769006242,0.24,353.5,31334.40,1.13
1769006245,0.27,353.6,31334.40,1.13
1769006248,0.27,353.6,31334.40,1.13
1769006251,0.27,353.6,31334.40,1.13
1769006254,0.36,353.6,31334.40,1.13
1769006258,0.23,353.6,31334.40,1.13
1769006261,0.27,353.6,31334.40,1.13
1769006264,0.91,353.6,31334.40,1.13
1769006267,0.25,353.6,31334.40,1.13
1769006270,0.30,353.6,31334.40,1.13
1769006273,0.31,353.6,31334.40,1.13
1769006276,0.23,353.6,31334.40,1.13
1769006279,0.24,353.6,31334.40,1.13
1769006282,0.25,353.6,31334.40,1.13
1769006285,0.25,353.6,31334.40,1.13
1769006288,0.30,353.6,31334.40,1.13
1769006291,0.26,353.6,31334.40,1.13
1769006294,0.24,353.6,31334.40,1.13
1769006298,0.25,353.6,31334.40,1.13
1769006301,0.29,353.6,31334.40,1.13
1769006304,0.30,353.6,31334.40,1.13
1769006307,0.24,353.6,31334.40,1.13
1769006310,0.26,353.6,31334.40,1.13
1769006313,0.32,353.6,31334.40,1.13
1769006316,0.27,353.6,31334.40,1.13
1769006319,0.27,353.6,31334.40,1.13
1769006322,0.25,353.6,31334.40,1.13
1769006325,0.31,353.6,31334.40,1.13
1769006328,0.25,353.6,31334.40,1.13
1769006331,0.33,353.6,31334.40,1.13
1769006335,0.25,353.6,31334.40,1.13
1769006338,0.26,353.6,31334.40,1.13
1769006341,0.32,353.6,31334.40,1.13
1769006344,0.38,353.6,31334.40,1.13
1769006347,0.27,353.6,31334.40,1.13
1769006350,0.26,353.6,31334.40,1.13
1769006353,0.31,353.6,31334.40,1.13
1769006356,0.28,353.6,31334.40,1.13
1769006359,0.24,353.6,31334.40,1.13
1769006362,0.30,353.6,31334.40,1.13
1769006365,0.18,353.6,31334.40,1.13
1769006368,0.16,353.6,31334.40,1.13
1769006371,0.17,353.6,31334.40,1.13
1769006375,0.18,353.6,31334.40,1.13
1769006378,0.09,353.8,31334.40,1.13
1769006381,0.13,353.8,31334.40,1.13
1769006384,0.99,353.8,31334.40,1.13
1769006387,0.47,353.8,31334.40,1.13
1769006390,0.09,353.8,31334.40,1.13
1769006393,0.10,353.8,31334.40,1.13
1769006396,0.23,353.6,31334.40,1.13
1769006399,0.11,353.8,31334.40,1.13
1769006402,0.18,353.6,31334.40,1.13
1769006405,0.10,353.6,31334.40,1.13
1769006408,0.09,353.6,31334.40,1.13
1769006411,0.11,353.6,31334.40,1.13
1769006414,0.11,353.9,31334.40,1.13
1769006417,0.11,353.9,31334.40,1.13
1769006420,0.11,353.9,31334.40,1.13
1769006424,1.16,353.9,31334.40,1.13
1769006427,0.19,353.9,31334.40,1.13
1769006430,0.18,353.9,31334.40,1.13
1769006433,0.36,353.7,31334.40,1.13
1769006436,0.22,353.9,31334.40,1.13
1769006439,0.49,354,31334.40,1.13
1769006442,0.15,354,31334.40,1.13
1769006445,0.19,354,31334.40,1.13
1769006448,0.90,354,31334.40,1.13
1769006451,0.19,354,31334.40,1.13
1769006454,0.19,354,31334.40,1.13
1769006457,0.22,353.8,31334.40,1.13
1769006461,0.42,354,31334.40,1.13
1769006464,0.19,354.1,31334.40,1.13
1769006467,0.10,354.1,31334.40,1.13
1769006470,0.12,354.1,31334.40,1.13
1769006473,0.12,354.1,31334.40,1.13
1769006476,0.10,354.1,31334.40,1.13
1769006479,1.40,354.2,31334.40,1.13
1769006482,0.12,354.2,31334.40,1.13
1769006485,0.10,354,31334.40,1.13
1769006488,0.11,354.2,31334.40,1.13
1769006491,0.21,354,31334.40,1.13
1769006494,0.42,354.2,31334.40,1.13
1769006497,0.13,354.2,31334.40,1.13
1769006500,0.12,354.2,31334.40,1.13
1769006503,0.49,354,31334.40,1.13
1769006506,0.49,354.3,31334.40,1.13
1769006509,0.14,354.3,31334.40,1.13
1769006512,0.11,354.3,31334.40,1.13
1769006516,0.22,354.3,31334.40,1.13
1769006519,1.02,354.3,31334.40,1.13
1769006522,0.23,354.3,31334.40,1.13
1769006525,0.17,354,31334.40,1.13
1769006528,2.48,354.3,31334.40,1.13
1769006531,0.80,354.3,31334.40,1.13
1769006534,0.16,354.3,31334.40,1.13
1769006537,0.32,354.1,31334.40,1.13
1769006540,0.16,354.1,31334.40,1.13
1769006543,0.23,354.1,31334.40,1.13
1769006546,0.94,354.3,31334.40,1.13
1769006549,0.12,354.3,31334.40,1.13
1769006552,0.10,354.3,31334.40,1.13
1769006556,0.10,354.3,31334.40,1.13
1769006559,0.12,354.3,31334.40,1.13
1769006562,0.10,354.3,31334.40,1.13
1769006565,0.09,354.1,31334.40,1.13
1769006568,0.11,354.1,31334.40,1.13
1769006571,0.48,354.3,31334.40,1.13
1769006574,0.12,354.3,31334.40,1.13
1769006577,0.10,354.1,31334.40,1.13
1769006580,0.12,354.3,31334.40,1.13
1769006583,0.54,354.3,31334.40,1.13
1769006586,0.11,354.3,31334.40,1.13
1769006589,0.14,354.3,31334.40,1.13
1769006592,0.12,354.1,31334.40,1.13
1769006596,0.12,354.1,31334.40,1.13
1769006599,0.14,354.1,31334.40,1.13
1769006602,0.09,354.1,31334.40,1.13
1769006605,0.14,354.3,31334.40,1.13
1769006608,0.27,354.1,31334.40,1.13
1769006611,0.23,354.1,31334.40,1.13
1769006614,2.02,354.3,31334.40,1.13
1769006617,0.69,354.3,31334.40,1.13
1769006620,0.17,354.3,31334.40,1.13
1769006623,0.97,354.3,31334.40,1.13
1769006626,0.19,354.4,31334.40,1.13
1769006629,0.79,354.4,31334.40,1.13
1769006632,1.70,354.4,31334.40,1.13
1769006636,0.89,354.4,31334.40,1.13
1769006639,0.09,354.4,31334.40,1.13
1769006642,0.10,354.2,31334.40,1.13
1769006645,1.13,354.5,31334.40,1.13
1769006648,0.09,354.5,31334.40,1.13
1769006651,0.10,354.5,31334.40,1.13
1769006654,0.14,354.2,31334.40,1.13
1769006657,0.12,354.2,31334.40,1.13
1769006660,0.10,354.2,31334.40,1.13
1769006663,0.13,354.5,31334.40,1.13
1769006666,1.12,354.5,31334.40,1.13
1769006669,0.10,354.5,31334.40,1.13
1769006672,0.09,354.3,31334.40,1.13
1769006675,0.10,354.2,31334.40,1.13
1769006678,0.08,354.2,31334.40,1.13
1769006682,0.14,354.5,31334.40,1.13
1769006685,0.17,354.3,31334.40,1.13
1769006688,0.09,354.3,31334.40,1.13
1769006691,0.13,354.5,31334.40,1.13
1769006694,0.16,354.5,31334.40,1.13
1769006697,0.21,354.3,31334.40,1.13
1769006700,0.18,354.5,31334.40,1.13
1769006703,0.76,354.5,31334.40,1.13
1769006706,0.15,354.5,31334.40,1.13
1769006709,0.19,354.5,31334.40,1.13
1769006712,0.93,354.5,31334.40,1.13
1769006715,0.21,354.5,31334.40,1.13
1769006718,0.17,354.5,31334.40,1.13
1769006721,0.21,354.3,31334.40,1.13
1769006725,0.22,354.5,31334.40,1.13
1769006728,0.10,354.5,31334.40,1.13
1769006731,0.11,354.5,31334.40,1.13
1769006734,0.15,354.3,31334.40,1.13
1769006737,0.11,354.5,31334.40,1.13
1769006740,0.14,354.3,31334.40,1.13
1769006743,0.17,354.3,31334.40,1.13
1769006746,0.12,354.3,31334.40,1.13
1769006749,1.63,354.6,31334.40,1.13
1769006752,0.10,354.6,31334.40,1.13
1769006755,0.10,354.6,31334.40,1.13
1769006758,1.47,354.6,31334.40,1.13
1769006761,0.12,354.6,31334.40,1.13
1769006764,0.54,354.6,31334.40,1.13
1769006768,0.10,354.6,31334.40,1.13
1769006771,0.13,354.4,31334.40,1.13
1769006774,0.14,354.4,31334.40,1.13
1769006777,0.46,354.6,31334.40,1.13
1769006780,0.10,354.6,31334.40,1.13
1769006783,0.23,354.4,31334.40,1.13
1769006786,0.24,354.4,31334.40,1.13
1769006789,14.19,355,31334.40,1.13
1769006792,0.74,354.8,31334.40,1.13
1769006795,0.27,354.8,31334.40,1.13
1769006798,0.19,354.8,31334.40,1.13
1769006801,0.21,354.8,31334.40,1.13
1769006804,0.20,354.5,31334.40,1.13
1769006808,0.17,354.5,31334.40,1.13
1769006811,0.17,354.5,31334.40,1.13
1769006814,0.21,354.8,31334.40,1.13
1769006817,52.36,355.8,31334.40,1.14
1769006820,107.09,356.5,31334.40,1.14
1769006823,134.38,356.4,31334.40,1.14
1769006826,144.78,356.6,31334.40,1.14
1769006829,150.01,356.9,31334.40,1.14
1769006832,151.64,357.2,31334.40,1.14
1769006835,145.12,357,31334.40,1.14
1769006838,147.77,356.8,31334.40,1.14
1769006841,144.42,357.4,31334.40,1.14
1769006844,142.43,357.4,31334.40,1.14
1769006848,144.59,357.3,31334.40,1.14
1769006851,141.85,357.6,31334.40,1.14
1769006854,147.58,357.2,31334.40,1.14
1769006857,145.82,357.3,31334.40,1.14
1769006860,144.25,357.9,31334.40,1.14
1769006863,143.03,357.4,31334.40,1.14
1769006866,144.97,357.7,31334.40,1.14
1769006869,141.18,357.7,31334.40,1.14
1769006872,144.18,358.1,31334.40,1.14
1769006875,94.15,413.6,31334.40,1.32
1769006878,0.26,413.6,31334.40,1.32
1769006881,0.27,413.5,31334.40,1.32
1769006884,0.24,413.5,31334.40,1.32
1769006887,0.27,413.5,31334.40,1.32
1769006891,0.23,413.5,31334.40,1.32
1769006894,0.35,413.5,31334.40,1.32
1769006897,0.29,413.5,31334.40,1.32
1769006900,0.33,413.5,31334.40,1.32
1769006903,0.31,413.5,31334.40,1.32
1769006906,0.61,412.5,31334.40,1.32
1769006909,0.15,412.5,31334.40,1.32
1769006912,0.17,412.5,31334.40,1.32
1769006915,0.16,412.5,31334.40,1.32
1769006918,0.17,412.5,31334.40,1.32
1769006921,0.19,412.5,31334.40,1.32
1769006924,0.18,412.5,31334.40,1.32
1769006927,0.18,412.5,31334.40,1.32
1769006931,0.20,412.5,31334.40,1.32
1769006934,0.18,412.5,31334.40,1.32
1769006937,0.16,412.5,31334.40,1.32
1769006940,0.20,412.5,31334.40,1.32
1769006943,0.18,412.5,31334.40,1.32
1769006946,0.18,412.5,31334.40,1.32
1769006949,0.15,412.5,31334.40,1.32
1769006952,0.22,412.5,31334.40,1.32
