timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1784011032,0.00,19.91,31334.40,0.06
1784011036,0.00,19.91,31334.40,0.06
1784011039,0.00,19.91,31334.40,0.06
1784011042,0.00,19.91,31334.40,0.06
1784011045,0.00,19.91,31334.40,0.06
1784011048,0.00,19.91,31334.40,0.06
1784011051,0.00,19.91,31334.40,0.06
1784011054,0.00,19.91,31334.40,0.06
1784011057,0.00,19.91,31334.40,0.06
1784011060,0.00,19.91,31334.40,0.06
1784011063,0.00,19.91,31334.40,0.06
1784011066,0.00,19.91,31334.40,0.06
1784011069,0.00,19.91,31334.40,0.06
1784011072,0.00,19.91,31334.40,0.06
1784011075,0.00,19.91,31334.40,0.06
1784011079,0.00,19.91,31334.40,0.06
1784011082,0.00,19.91,31334.40,0.06
1784011085,0.00,19.91,31334.40,0.06
1784011088,0.00,19.91,31334.40,0.06
1784011091,0.00,19.91,31334.40,0.06
1784011094,0.00,19.91,31334.40,0.06
1784011097,0.00,19.91,31334.40,0.06
1784011100,0.00,19.91,31334.40,0.06
1784011103,0.00,19.91,31334.40,0.06
1784011106,0.00,19.91,31334.40,0.06
1784011109,0.00,19.91,31334.40,0.06
1784011112,0.00,19.91,31334.40,0.06
1784011115,0.00,19.91,31334.40,0.06
1784011118,0.00,19.91,31334.40,0.06
1784011121,0.00,19.91,31334.40,0.06
1784011125,0.00,19.91,31334.40,0.06
1784011128,0.00,19.91,31334.40,0.06
1784011131,0.00,19.91,31334.40,0.06
1784011134,0.00,19.91,31334.40,0.06
1784011137,0.00,19.91,31334.40,0.06
1784011140,0.00,19.91,31334.40,0.06
1784011143,0.00,19.91,31334.40,0.06
1784011146,0.00,19.91,31334.40,0.06
1784011149,0.00,19.91,31334.40,0.06
1784011152,0.00,19.91,31334.40,0.06
1784011155,0.00,19.91,31334.40,0.06
1784011158,0.00,19.91,31334.40,0.06
1784011161,0.00,19.91,31334.40,0.06
1784011164,0.00,19.91,31334.40,0.06
1784011168,0.00,19.91,31334.40,0.06
1784011171,0.00,19.91,31334.40,0.06
1784011174,0.00,19.91,31334.40,0.06
1784011177,0.00,19.91,31334.40,0.06
1784011180,0.00,19.91,31334.40,0.06
1784011183,0.00,19.91,31334.40,0.06
1784011186,0.00,19.91,31334.40,0.06
1784011189,0.00,19.91,31334.40,0.06
1784011192,0.00,19.91,31334.40,0.06
1784011195,0.00,19.91,31334.40,0.06
1784011198,0.00,19.91,31334.40,0.06
1784011201,0.00,19.91,31334.40,0.06
1784011204,0.00,19.91,31334.40,0.06
1784011207,0.00,19.91,31334.40,0.06
1784011211,0.00,19.91,31334.40,0.06
1784011214,0.00,19.91,31334.40,0.06
1784011217,0.00,19.91,31334.40,0.06
1784011220,0.00,19.91,31334.40,0.06
1784011223,0.00,19.91,31334.40,0.06
1784011226,0.00,19.91,31334.40,0.06
1784011229,0.00,19.91,31334.40,0.06
1784011232,0.00,19.91,31334.40,0.06
1784011235,0.00,19.91,31334.40,0.06
1784011238,0.00,19.91,31334.40,0.06
1784011241,0.00,19.91,31334.40,0.06
1784011244,0.00,19.91,31334.40,0.06
1784011248,0.00,19.91,31334.40,0.06
1784011251,0.00,19.91,31334.40,0.06
1784011254,0.00,19.91,31334.40,0.06
1784011257,0.00,19.91,31334.40,0.06
1784011260,0.00,19.91,31334.40,0.06
1784011263,0.00,19.91,31334.40,0.06
1784011266,0.00,19.91,31334.40,0.06
1784011269,0.00,19.91,31334.40,0.06
1784011272,0.00,19.91,31334.40,0.06
1784011275,0.00,19.91,31334.40,0.06
1784011278,0.00,19.91,31334.40,0.06
1784011281,0.00,19.91,31334.40,0.06
1784011284,0.00,19.91,31334.40,0.06
1784011287,0.00,19.91,31334.40,0.06
1784011291,0.00,19.91,31334.40,0.06
1784011294,0.00,19.91,31334.40,0.06
1784011297,0.00,19.91,31334.40,0.06
1784011300,0.00,19.91,31334.40,0.06
1784011303,0.00,19.91,31334.40,0.06
1784011306,0.00,19.91,31334.40,0.06
1784011309,0.00,19.91,31334.40,0.06
1784011312,0.00,19.91,31334.40,0.06
1784011315,0.00,19.91,31334.40,0.06
1784011318,0.00,19.91,31334.40,0.06
1784011322,0.00,19.91,31334.40,0.06
1784011325,0.00,19.91,31334.40,0.06
1784011328,0.00,19.91,31334.40,0.06
1784011331,0.00,19.91,31334.40,0.06
1784011334,0.00,19.91,31334.40,0.06
1784011337,0.00,19.91,31334.40,0.06
1784011340,0.00,19.91,31334.40,0.06
1784011343,0.00,19.91,31334.40,0.06
1784011346,0.00,19.91,31334.40,0.06
1784011349,0.00,19.91,31334.40,0.06
1784011352,0.00,19.91,31334.40,0.06
1784011355,0.00,19.91,31334.40,0.06
1784011358,0.00,19.91,31334.40,0.06
1784011361,0.00,19.91,31334.40,0.06
1784011365,0.00,19.91,31334.40,0.06
1784011368,0.00,19.91,31334.40,0.06
1784011371,0.00,19.91,31334.40,0.06
