timestamp,cpu_percent,mem_usage_mb,mem_limit_mb,mem_percent
1784014176,0.00,78.32,31334.40,0.25
1784014179,0.00,78.32,31334.40,0.25
1784014182,0.00,78.32,31334.40,0.25
1784014185,0.00,78.32,31334.40,0.25
1784014188,0.00,78.32,31334.40,0.25
1784014191,0.00,78.32,31334.40,0.25
1784014194,0.00,78.32,31334.40,0.25
1784014197,0.00,78.32,31334.40,0.25
1784014200,0.00,78.32,31334.40,0.25
1784014203,0.00,78.32,31334.40,0.25
1784014206,0.00,78.32,31334.40,0.25
1784014209,0.00,78.32,31334.40,0.25
1784014212,0.00,78.32,31334.40,0.25
1784014216,0.00,78.32,31334.40,0.25
1784014219,0.00,78.32,31334.40,0.25
1784014222,0.00,78.32,31334.40,0.25
1784014225,0.00,78.32,31334.40,0.25
1784014228,0.00,78.32,31334.40,0.25
1784014231,0.00,78.32,31334.40,0.25
1784014234,0.00,78.32,31334.40,0.25
1784014237,0.00,78.32,31334.40,0.25
1784014240,0.00,78.32,31334.40,0.25
1784014243,0.00,78.32,31334.40,0.25
1784014246,0.00,78.32,31334.40,0.25
1784014249,0.00,78.32,31334.40,0.25
1784014252,0.00,78.32,31334.40,0.25
1784014256,0.00,78.32,31334.40,0.25
1784014259,0.00,78.32,31334.40,0.25
1784014262,0.00,78.32,31334.40,0.25
1784014265,0.00,78.32,31334.40,0.25
1784014268,0.00,78.32,31334.40,0.25
1784014271,0.00,78.32,31334.40,0.25
1784014274,0.00,78.32,31334.40,0.25
1784014277,0.00,78.32,31334.40,0.25
1784014280,0.00,78.32,31334.40,0.25
1784014283,0.00,78.32,31334.40,0.25
1784014286,0.00,78.32,31334.40,0.25
1784014289,0.00,78.32,31334.40,0.25
1784014293,0.00,78.32,31334.40,0.25
1784014296,0.00,78.32,31334.40,0.25
1784014299,0.00,78.32,31334.40,0.25
1784014302,0.00,78.32,31334.40,0.25
1784014305,0.00,78.32,31334.40,0.25
1784014308,0.00,78.32,31334.40,0.25
1784014311,0.00,78.32,31334.40,0.25
1784014314,0.00,78.32,31334.40,0.25
1784014317,0.00,78.32,31334.40,0.25
1784014320,0.00,78.32,31334.40,0.25
1784014323,0.00,78.32,31334.40,0.25
1784014326,0.00,78.32,31334.40,0.25
1784014329,0.00,78.32,31334.40,0.25
1784014333,0.00,78.32,31334.40,0.25
1784014336,0.00,78.32,31334.40,0.25
1784014339,0.00,78.32,31334.40,0.25
1784014342,0.00,78.32,31334.40,0.25
1784014345,0.00,78.32,31334.40,0.25
1784014348,0.00,78.32,31334.40,0.25
1784014351,0.00,78.32,31334.40,0.25
1784014354,0.00,78.32,31334.40,0.25
1784014357,0.00,78.32,31334.40,0.25
1784014360,0.00,78.32,31334.40,0.25
1784014363,0.00,78.32,31334.40,0.25
1784014366,0.00,78.32,31334.40,0.25
1784014369,0.00,78.32,31334.40,0.25
1784014373,0.00,78.32,31334.40,0.25
1784014376,0.00,78.32,31334.40,0.25
1784014379,0.00,78.32,31334.40,0.25
1784014382,0.00,78.32,31334.40,0.25
1784014385,0.00,78.32,31334.40,0.25
1784014388,0.00,78.32,31334.40,0.25
1784014391,0.00,78.32,31334.40,0.25
1784014394,0.00,78.32,31334.40,0.25
1784014397,0.00,78.32,31334.40,0.25
1784014400,0.00,78.32,31334.40,0.25
1784014403,0.00,78.32,31334.40,0.25
1784014406,0.00,78.32,31334.40,0.25
1784014409,0.00,78.32,31334.40,0.25
1784014412,0.00,78.32,31334.40,0.25
1784014416,0.00,78.32,31334.40,0.25
1784014419,0.00,78.32,31334.40,0.25
1784014422,0.00,78.32,31334.40,0.25
1784014425,0.00,78.32,31334.40,0.25
1784014428,0.00,78.32,31334.40,0.25
1784014431,0.00,78.32,31334.40,0.25
1784014434,0.00,78.32,31334.40,0.25
1784014437,0.00,78.32,31334.40,0.25
1784014440,0.00,78.32,31334.40,0.25
1784014443,0.00,78.32,31334.40,0.25
1784014446,0.00,78.32,31334.40,0.25
1784014449,0.00,78.32,31334.40,0.25
1784014452,0.00,78.32,31334.40,0.25
1784014456,0.00,78.32,31334.40,0.25
1784014459,0.00,78.32,31334.40,0.25
1784014462,0.00,78.32,31334.40,0.25
1784014465,0.00,78.32,31334.40,0.25
1784014468,0.00,78.32,31334.40,0.25
1784014471,137.06,43.39,31334.40,0.14
1784014474,130.55,45.35,31334.40,0.14
1784014477,120.80,44.79,31334.40,0.14
1784014480,139.39,44.67,31334.40,0.14
1784014483,147.59,69.57,31334.40,0.22
1784014486,147.19,53.85,31334.40,0.17
1784014490,173.40,53.71,31334.40,0.17
1784014493,165.74,53.86,31334.40,0.17
1784014496,142.61,53.5,31334.40,0.17
1784014499,131.20,53.5,31334.40,0.17
1784014502,132.74,52.4,31334.40,0.17
1784014505,130.89,49.58,31334.40,0.16
1784014508,124.67,49.48,31334.40,0.16
1784014511,142.67,49.38,31334.40,0.16
1784014514,169.99,49.74,31334.40,0.16
1784014517,158.96,49.28,31334.40,0.16
1784014520,138.14,49.66,31334.40,0.16
1784014523,131.41,49.51,31334.40,0.16
1784014527,130.67,49.89,31334.40,0.16
1784014530,144.52,49.57,31334.40,0.16
1784014533,0.01,48.64,31334.40,0.16
1784014536,150.81,44.98,31334.40,0.14
1784014539,151.49,47.07,31334.40,0.15
1784014542,146.84,52.05,31334.40,0.17
1784014545,155.79,51.58,31334.40,0.16
1784014548,140.10,39.19,31334.40,0.13
1784014551,150.84,39.38,31334.40,0.13
1784014554,163.04,38.88,31334.40,0.12
1784014557,163.64,39.55,31334.40,0.13
1784014560,151.04,39.2,31334.40,0.13
1784014563,139.69,39.35,31334.40,0.13
1784014567,139.93,39.39,31334.40,0.13
1784014570,166.20,39.41,31334.40,0.13
1784014573,134.28,39.28,31334.40,0.13
1784014576,142.22,39.3,31334.40,0.13
1784014579,147.38,39.36,31334.40,0.13
1784014582,141.50,39.31,31334.40,0.13
1784014585,154.73,39.48,31334.40,0.13
1784014588,170.24,39.35,31334.40,0.13
1784014591,159.61,41.66,31334.40,0.13
1784014594,155.00,41.16,31334.40,0.13
1784014597,140.07,41.13,31334.40,0.13
1784014600,160.02,41.44,31334.40,0.13
1784014603,43.44,40.23,31334.40,0.13
1784014607,0.01,40.06,31334.40,0.13
1784014610,0.02,40.06,31334.40,0.13
1784014613,0.01,40.06,31334.40,0.13
1784014616,0.01,39.86,31334.40,0.13
1784014619,0.07,39.86,31334.40,0.13
1784014622,0.01,39.86,31334.40,0.13
1784014625,0.01,39.86,31334.40,0.13
1784014628,0.04,39.86,31334.40,0.13
1784014631,0.01,39.86,31334.40,0.13
1784014635,0.00,39.76,31334.40,0.13
1784014638,0.00,39.76,31334.40,0.13
1784014641,0.00,39.76,31334.40,0.13
1784014644,0.00,39.68,31334.40,0.13
1784014647,0.00,39.68,31334.40,0.13
1784014650,0.00,39.68,31334.40,0.13
1784014653,0.00,39.68,31334.40,0.13
1784014656,0.00,39.68,31334.40,0.13
1784014659,0.00,39.47,31334.40,0.13
1784014662,0.00,39.47,31334.40,0.13
1784014665,0.00,39.47,31334.40,0.13
1784014668,0.00,39.47,31334.40,0.13
1784014671,0.00,39.47,31334.40,0.13
1784014674,0.00,39.47,31334.40,0.13
1784014678,0.00,39.47,31334.40,0.13
1784014681,0.00,39.47,31334.40,0.13
1784014684,0.00,39.47,31334.40,0.13
1784014687,0.00,39.47,31334.40,0.13
1784014690,0.00,39.47,31334.40,0.13
1784014693,0.00,39.47,31334.40,0.13
1784014696,0.00,39.47,31334.40,0.13
1784014699,0.00,39.47,31334.40,0.13
1784014702,0.00,39.47,31334.40,0.13
1784014705,0.00,39.47,31334.40,0.13
1784014708,0.00,39.47,31334.40,0.13
1784014711,0.00,39.47,31334.40,0.13
1784014715,0.00,39.47,31334.40,0.13
1784014718,0.00,39.47,31334.40,0.13
1784014721,0.00,39.47,31334.40,0.13
1784014724,0.00,39.47,31334.40,0.13
1784014727,0.00,39.47,31334.40,0.13
1784014730,0.00,39.47,31334.40,0.13
1784014733,0.00,39.47,31334.40,0.13
1784014736,0.00,39.47,31334.40,0.13
1784014739,0.00,39.47,31334.40,0.13
1784014742,0.00,39.47,31334.40,0.13
1784014745,0.00,39.47,31334.40,0.13
1784014748,0.00,39.47,31334.40,0.13
1784014751,0.00,39.47,31334.40,0.13
1784014754,0.00,39.47,31334.40,0.13
1784014758,0.00,39.47,31334.40,0.13
1784014761,0.00,39.47,31334.40,0.13
1784014764,0.00,39.47,31334.40,0.13
1784014767,0.00,39.47,31334.40,0.13
1784014770,0.00,39.47,31334.40,0.13
1784014773,0.00,39.47,31334.40,0.13
1784014776,0.00,39.47,31334.40,0.13
1784014779,0.00,39.47,31334.40,0.13
1784014782,0.00,39.47,31334.40,0.13
1784014785,0.00,39.47,31334.40,0.13
1784014788,0.00,39.47,31334.40,0.13
1784014792,0.00,39.47,31334.40,0.13
1784014795,0.00,39.47,31334.40,0.13
1784014798,0.00,39.47,31334.40,0.13
1784014801,0.00,39.47,31334.40,0.13
1784014804,0.00,39.47,31334.40,0.13
1784014807,0.00,39.47,31334.40,0.13
1784014810,0.00,39.47,31334.40,0.13
1784014813,0.00,39.47,31334.40,0.13
1784014816,0.00,39.47,31334.40,0.13
1784014819,0.00,39.47,31334.40,0.13
1784014822,0.00,39.47,31334.40,0.13
1784014825,0.00,39.47,31334.40,0.13
1784014829,0.00,39.47,31334.40,0.13
1784014832,0.00,39.47,31334.40,0.13
1784014835,0.00,39.47,31334.40,0.13
1784014838,0.00,39.47,31334.40,0.13
1784014841,0.00,39.47,31334.40,0.13
1784014844,0.00,39.47,31334.40,0.13
1784014847,0.00,39.47,31334.40,0.13
1784014850,0.00,39.47,31334.40,0.13
1784014853,0.00,39.47,31334.40,0.13
1784014856,0.00,39.47,31334.40,0.13
1784014859,0.00,39.47,31334.40,0.13
1784014862,0.00,39.47,31334.40,0.13
1784014866,0.00,39.47,31334.40,0.13
1784014869,0.00,39.47,31334.40,0.13
1784014872,0.00,39.47,31334.40,0.13
1784014875,0.00,39.47,31334.40,0.13
1784014878,0.00,39.47,31334.40,0.13
1784014881,0.00,39.47,31334.40,0.13
1784014884,0.00,39.47,31334.40,0.13
1784014887,0.00,39.47,31334.40,0.13
1784014890,0.00,39.47,31334.40,0.13
1784014893,0.00,39.47,31334.40,0.13
1784014896,0.00,39.47,31334.40,0.13
1784014899,0.00,39.47,31334.40,0.13
1784014903,0.00,39.47,31334.40,0.13
1784014906,0.00,39.47,31334.40,0.13
1784014909,0.00,39.47,31334.40,0.13
1784014912,0.00,39.47,31334.40,0.13
1784014915,0.00,39.47,31334.40,0.13
1784014918,0.00,39.47,31334.40,0.13
1784014921,0.00,39.47,31334.40,0.13
1784014924,0.00,39.47,31334.40,0.13
1784014927,0.00,39.47,31334.40,0.13
1784014930,0.00,39.47,31334.40,0.13
1784014933,0.00,39.47,31334.40,0.13
1784014936,0.00,39.47,31334.40,0.13
1784014940,0.00,39.47,31334.40,0.13
1784014943,0.00,39.47,31334.40,0.13
1784014946,0.00,39.47,31334.40,0.13
1784014949,0.00,39.47,31334.40,0.13
1784014952,0.00,39.47,31334.40,0.13
1784014955,0.00,39.47,31334.40,0.13
1784014958,0.00,39.47,31334.40,0.13
1784014961,0.00,39.47,31334.40,0.13
1784014965,0.00,39.47,31334.40,0.13
1784014968,0.00,39.47,31334.40,0.13
1784014971,0.00,39.47,31334.40,0.13
1784014974,0.00,39.47,31334.40,0.13
1784014977,0.00,39.47,31334.40,0.13
1784014980,0.00,39.47,31334.40,0.13
1784014983,0.00,39.47,31334.40,0.13
